id,created_at,source,possibly_sensitive,lang,public_metrics,text,conversation_id,reply_settings,author_id,context_annotations,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1520270514656362496,2022-04-30T05:15:10.000Z,Twitter for iPhone,False,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #114 6/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/GxtTwfrWta
 Hoy ha estado regulinchi 😅",1520270514656362496,everyone,161735719,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/GxtTwfrWta', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1520270508364869632,2022-04-30T05:15:09.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 315 5/6

⬛⬛🟩🟨⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟨⬛🟩🟨🟨
🟩🟩🟩🟩🟩",1520270508364869632,everyone,605954592,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270504124366856,2022-04-30T05:15:08.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

🟨⬜🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520270504124366856,everyone,862209482809585664,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270493924085760,2022-04-30T05:15:05.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6*

⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟨⬛🟨
🟩🟩🟩🟩🟩 https://t.co/jMoMlvAmov",1520270493924085760,everyone,751616954868260865,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/jMoMlvAmov', 'expanded_url': 'https://twitter.com/CatfishSC/status/1520270493924085760/photo/1', 'display_url': 'pic.twitter.com/jMoMlvAmov', 'media_key': '16_1520270482905628673'}]}",,,,{'media_keys': ['16_1520270482905628673']}
1520270490450997248,2022-04-30T05:15:04.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6*

⬛⬛🟩⬛⬛
⬛⬛🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520270490450997248,everyone,1253000178350645248,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270481718657029,2022-04-30T05:15:02.000Z,Twitter for Android,False,et,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #114 X/6 perdi mi racha 😔

🟨⬜⬜⬜⬜
🟨⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
 https://t.co/kEoPtQvnpX",1520270481718657029,everyone,1410435015381557252,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/kEoPtQvnpX', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520270463263465472,2022-04-30T05:14:58.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1520270463263465472,everyone,1351965181,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270461879336963,2022-04-30T05:14:58.000Z,Echofon,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 X/6

⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨

No chance today !",1520270461879336963,everyone,48467117,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270447778144256,2022-04-30T05:14:54.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 3/6

⬛⬛🟨⬛⬛
🟨🟨⬛🟩⬛
🟩🟩🟩🟩🟩",1520270447778144256,everyone,1166991773106941953,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270446243074048,2022-04-30T05:14:54.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6

⬛🟨🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520270446243074048,everyone,967856520259166215,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270429402845184,2022-04-30T05:14:50.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #114 3/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/65DqmEE3WX",1520270429402845184,everyone,317006669,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/65DqmEE3WX', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1520270424763944960,2022-04-30T05:14:49.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬛⬛🟨⬛🟨
🟨⬛🟨⬛⬛
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩 https://t.co/dHbOUIj9NF",1481497112336551938,everyone,155493609,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/dHbOUIj9NF', 'expanded_url': 'https://twitter.com/bsief/status/1520270424763944960/photo/1', 'display_url': 'pic.twitter.com/dHbOUIj9NF', 'media_key': '16_1520270417482629126'}]}",,"[{'type': 'replied_to', 'id': '1519906305707761664'}]",155493609,{'media_keys': ['16_1520270417482629126']}
1520270419684646912,2022-04-30T05:14:47.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬛🟨🟨⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520270419684646912,everyone,365424858,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270415628849153,2022-04-30T05:14:47.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟨🟨⬛🟨
🟩🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1520270415628849153,everyone,1223627918590562304,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270402886729729,2022-04-30T05:14:43.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬜⬜⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
フヒー",1520270402886729729,everyone,165410551,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270400294375424,2022-04-30T05:14:43.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 315 3/6*

⬛⬛🟨🟨⬛
🟩⬛⬛🟨🟨
🟩🟩🟩🟩🟩

#Wordle #Wordle315",1482377684420374531,everyone,3121420514,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 36, 'end': 43, 'tag': 'Wordle'}, {'start': 44, 'end': 54, 'tag': 'Wordle315'}]}",,"[{'type': 'replied_to', 'id': '1519943220066664448'}]",3121420514,
1520270391054376960,2022-04-30T05:14:41.000Z,Twitter for iPhone,False,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #48 3/6

⬜🟩⬜🟩⬜🟩
🟩🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/nN4YbqlRvc",1520270391054376960,everyone,469550978,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/nN4YbqlRvc', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1520270389716426753,2022-04-30T05:14:40.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬜🟨⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520270389716426753,everyone,529254922,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270388097208320,2022-04-30T05:14:40.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@reachpari Wordle 315 5/6

⬛⬛🟨⬛⬛
🟩⬛⬛⬛⬛
⬛🟨⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520264853130457088,everyone,2445351187,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 10, 'username': 'reachpari', 'id': '4124751'}]}",,"[{'type': 'replied_to', 'id': '1520264853130457088'}]",4124751,
1520270371538276354,2022-04-30T05:14:36.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Wordle 315 4/6

⬛⬛🟩🟩⬛
⬛🟩⬛🟩⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩

Quordle 96 4/4
6️⃣8️⃣
9️⃣5️⃣ https://t.co/B2ad9BiSMw",1520270371538276354,everyone,3045157344,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/B2ad9BiSMw', 'expanded_url': 'https://twitter.com/pureplexed/status/1520270371538276354/photo/1', 'display_url': 'pic.twitter.com/B2ad9BiSMw', 'media_key': '3_1520270369411772417'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,{'media_keys': ['3_1520270369411772417']}
1520270346397515776,2022-04-30T05:14:30.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 314 4/6

🟨🟨⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Yerrrrrr",1520270346397515776,everyone,1970414322,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,{'place_id': '37d88f13e7a85f14'},,,
1520270341767110657,2022-04-30T05:14:29.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟨🟨
⬛🟩🟨⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩",1520270341767110657,everyone,437094039,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270328055967744,2022-04-30T05:14:26.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Wordle315 parked me in a corner and made me think.

My head hurts. #Wordle

Wordle 315 4/6*
⬛⬛⬛⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520270328055967744,everyone,1506837699545686019,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle315'}, {'start': 68, 'end': 75, 'tag': 'Wordle'}]}",,,,
1520270322745946112,2022-04-30T05:14:24.000Z,Twitter for iPad,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6 phew!!! 😅#Wordle315 

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520270322745946112,everyone,58958739,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 24, 'end': 34, 'tag': 'Wordle315'}]}",,,,
1520270312113422336,2022-04-30T05:14:22.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 6/6

⬛⬛⬛🟨⬛
🟨🟨⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩

You're right #Wordle315 - #phew indeed.",1520270312113422336,everyone,1503092857250455566,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 66, 'end': 76, 'tag': 'Wordle315'}, {'start': 79, 'end': 84, 'tag': 'phew'}]}",,,,
1520270302034513920,2022-04-30T05:14:19.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","Wordle 315 6/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩🥴🥴",1520270302034513920,everyone,37962436,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270299383709696,2022-04-30T05:14:19.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

🟩⬛🟨⬛🟨
🟩⬛🟨⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",1520270299383709696,everyone,1226588656686829568,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270297542316032,2022-04-30T05:14:18.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #114 5/6

🟨⬜⬜🟨⬜
⬜🟨⬜🟨⬜
⬜🟩⬜🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/tB55bymvWS",1520270297542316032,everyone,240412842,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/tB55bymvWS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520270297009737729,2022-04-30T05:14:18.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520270297009737729,everyone,284600892,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520270296804167682,2022-04-30T05:14:18.000Z,Talon Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6

⬜⬜🟨🟨⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520270296804167682,everyone,274607385,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
